title,category,country,experienceLevel,minSalaryUSD,maxSalaryUSD,medianSalaryUSD
Customer Success Manager,Sales/Operations,Singapore,Senior,140000,200000,170000
Customer Success Manager,Sales/Operations,Japan,Entry,45000,65000,55000
Customer Success Manager,Sales/Operations,Japan,Mid,75000,110000,92500
Customer Success Manager,Sales/Operations,Japan,Senior,120000,170000,145000
Customer Success Manager,Sales/Operations,Australia,Entry,62000,88000,75000
Customer Success Manager,Sales/Operations,Australia,Mid,95000,135000,115000
Customer Success Manager,Sales/Operations,Australia,Senior,150000,210000,180000
Customer Success Manager,Sales/Operations,Brazil,Entry,11000,22000,16500
Customer Success Manager,Sales/Operations,Brazil,Mid,25000,48000,36500
Customer Success Manager,Sales/Operations,Brazil,Senior,55000,95000,75000
Customer Success Manager,Sales/Operations,South Africa,Entry,16000,30000,23000
Customer Success Manager,Sales/Operations,South Africa,Mid,35000,65000,50000
Customer Success Manager,Sales/Operations,South Africa,Senior,75000,120000,97500
Customer Success Manager,Sales/Operations,Nigeria,Entry,7000,15000,11000
Customer Success Manager,Sales/Operations,Nigeria,Mid,18000,35000,26500
Customer Success Manager,Sales/Operations,Nigeria,Senior,42000,75000,58500
Data Analyst,Data,USA,Entry,55000,75000,65000
Data Analyst,Data,USA,Mid,75000,105000,90000
Data Analyst,Data,USA,Senior,105000,145000,125000
Data Analyst,Data,Canada,Entry,48000,65000,56000
Data Analyst,Data,Canada,Mid,68000,92000,80000
Data Analyst,Data,Canada,Senior,95000,125000,110000
Data Analyst,Data,UK,Entry,30000,42000,36000
Data Analyst,Data,UK,Mid,45000,68000,56000
Data Analyst,Data,UK,Senior,70000,95000,82000
Data Analyst,Data,Germany,Entry,40000,55000,47000
Data Analyst,Data,Germany,Mid,55000,78000,66000
Data Analyst,Data,Germany,Senior,80000,105000,92000
Data Analyst,Data,Netherlands,Entry,35000,48000,42000
Data Analyst,Data,Netherlands,Mid,52000,72000,62000
Data Analyst,Data,Netherlands,Senior,75000,100000,87000
Data Analyst,Data,Switzerland,Entry,75000,95000,85000
Data Analyst,Data,Switzerland,Mid,100000,125000,112000
Data Analyst,Data,Switzerland,Senior,130000,165000,147000
Data Analyst,Data,Saudi Arabia,Entry,15000,28000,21000
Data Analyst,Data,Saudi Arabia,Mid,30000,55000,42000
Data Analyst,Data,Saudi Arabia,Senior,60000,95000,77000
Data Analyst,Data,UAE,Entry,18000,30000,24000
Data Analyst,Data,UAE,Mid,35000,65000,50000
Data Analyst,Data,UAE,Senior,75000,115000,92000
Data Analyst,Data,Qatar,Entry,16000,28000,22000
Data Analyst,Data,Qatar,Mid,32000,58000,45000
Data Analyst,Data,Qatar,Senior,70000,105000,87000
Data Analyst,Data,Egypt,Entry,2500,5500,4000
Data Analyst,Data,Egypt,Mid,6000,11000,8500
Data Analyst,Data,Egypt,Senior,14000,26000,19500
Data Analyst,Data,Syria,Entry,1200,2500,1800
Data Analyst,Data,Syria,Mid,2800,5200,4000
Data Analyst,Data,Syria,Senior,6500,12000,9200
Data Analyst,Data,Palestine,Entry,5000,9500,7200
Data Analyst,Data,Palestine,Mid,10000,20000,15000
Data Analyst,Data,Palestine,Senior,24000,45000,34000
Data Analyst,Data,Jordan,Entry,6000,10500,8200
Data Analyst,Data,Jordan,Mid,12000,22000,17000
Data Analyst,Data,Jordan,Senior,26000,45000,35000
Data Analyst,Data,Morocco,Entry,5000,9200,7200
Data Analyst,Data,Morocco,Mid,10500,18500,14500
Data Analyst,Data,Morocco,Senior,22000,38000,30000
Data Analyst,Data,India,Entry,4000,8500,6200
Data Analyst,Data,India,Mid,10500,21000,15700
Data Analyst,Data,India,Senior,25000,48000,36000
Data Analyst,Data,Pakistan,Entry,3000,6500,4700
Data Analyst,Data,Pakistan,Mid,7500,15500,11500
Data Analyst,Data,Pakistan,Senior,20000,35000,27000
Data Analyst,Data,Singapore,Entry,42000,62000,52000
Data Analyst,Data,Singapore,Mid,68000,95000,81000
Data Analyst,Data,Singapore,Senior,100000,140000,120000
Data Analyst,Data,Japan,Entry,35000,50000,42000
Data Analyst,Data,Japan,Mid,55000,78000,66000
Data Analyst,Data,Japan,Senior,80000,110000,95000
Data Analyst,Data,Australia,Entry,48000,65000,56000
Data Analyst,Data,Australia,Mid,72000,102000,87000
Data Analyst,Data,Australia,Senior,110000,145000,127000
Data Analyst,Data,Brazil,Entry,7000,13500,10200
Data Analyst,Data,Brazil,Mid,16000,30000,23000
Data Analyst,Data,Brazil,Senior,35000,55000,45000
Data Analyst,Data,South Africa,Entry,11000,19000,15000
Data Analyst,Data,South Africa,Mid,24000,42000,33000
Data Analyst,Data,South Africa,Senior,50000,80000,65000
Data Analyst,Data,Nigeria,Entry,4000,8500,6200
Data Analyst,Data,Nigeria,Mid,10500,19500,15000
Data Analyst,Data,Nigeria,Senior,25000,42000,33000
3D Artist,Design/Creative,USA,Entry,45000,65000,55000
3D Artist,Design/Creative,USA,Mid,70000,100000,85000
3D Artist,Design/Creative,USA,Senior,110000,155000,132000
3D Artist,Design/Creative,Canada,Entry,40000,58000,49000
3D Artist,Design/Creative,Canada,Mid,62000,88000,75000
3D Artist,Design/Creative,Canada,Senior,95000,130000,112000
3D Artist,Design/Creative,UK,Entry,26000,40000,33000
3D Artist,Design/Creative,UK,Mid,45000,65000,55000
3D Artist,Design/Creative,UK,Senior,72000,105000,88000
3D Artist,Design/Creative,Germany,Entry,35000,48000,41000
3D Artist,Design/Creative,Germany,Mid,52000,75000,63000
3D Artist,Design/Creative,Germany,Senior,80000,115000,97000
3D Artist,Design/Creative,Netherlands,Entry,32000,45000,38000
3D Artist,Design/Creative,Netherlands,Mid,48000,68000,58000
3D Artist,Design/Creative,Netherlands,Senior,75000,105000,90000
3D Artist,Design/Creative,Switzerland,Entry,70000,90000,80000
3D Artist,Design/Creative,Switzerland,Mid,95000,125000,110000
3D Artist,Design/Creative,Switzerland,Senior,135000,175000,155000
3D Artist,Design/Creative,Saudi Arabia,Entry,12000,22000,17000
3D Artist,Design/Creative,Saudi Arabia,Mid,28000,50000,39000
3D Artist,Design/Creative,Saudi Arabia,Senior,55000,90000,72000
3D Artist,Design/Creative,UAE,Entry,15000,28000,21500
3D Artist,Design/Creative,UAE,Mid,35000,60000,47000
3D Artist,Design/Creative,UAE,Senior,70000,110000,90000
3D Artist,Design/Creative,Qatar,Entry,14000,25000,19500
3D Artist,Design/Creative,Qatar,Mid,32000,55000,43000
3D Artist,Design/Creative,Qatar,Senior,65000,105000,85000
3D Artist,Design/Creative,Egypt,Entry,2000,4500,3200
3D Artist,Design/Creative,Egypt,Mid,5000,10000,7500
3D Artist,Design/Creative,Egypt,Senior,12000,22000,17000
3D Artist,Design/Creative,Syria,Entry,1000,2200,1600
3D Artist,Design/Creative,Syria,Mid,2500,5000,3700
3D Artist,Design/Creative,Syria,Senior,6000,12000,9000
3D Artist,Design/Creative,Palestine,Entry,4500,8500,6500
3D Artist,Design/Creative,Palestine,Mid,9000,17000,13000
3D Artist,Design/Creative,Palestine,Senior,20000,38000,29000
3D Artist,Design/Creative,Jordan,Entry,5000,9000,7000
3D Artist,Design/Creative,Jordan,Mid,10000,19000,14500
3D Artist,Design/Creative,Jordan,Senior,22000,38000,30000
3D Artist,Design/Creative,Morocco,Entry,4500,8500,6500
3D Artist,Design/Creative,Morocco,Mid,9500,17000,13200
3D Artist,Design/Creative,Morocco,Senior,20000,35000,27500
3D Artist,Design/Creative,India,Entry,3500,7500,5500
3D Artist,Design/Creative,India,Mid,9000,18000,13500
3D Artist,Design/Creative,India,Senior,22000,42000,32000
3D Artist,Design/Creative,Pakistan,Entry,2800,6000,4400
3D Artist,Design/Creative,Pakistan,Mid,7500,14000,10700
3D Artist,Design/Creative,Pakistan,Senior,18000,32000,25000
3D Artist,Design/Creative,Singapore,Entry,40000,58000,49000
3D Artist,Design/Creative,Singapore,Mid,65000,92000,78000
3D Artist,Design/Creative,Singapore,Senior,100000,140000,120000
3D Artist,Design/Creative,Japan,Entry,32000,48000,40000
3D Artist,Design/Creative,Japan,Mid,52000,75000,63000
3D Artist,Design/Creative,Japan,Senior,85000,120000,102000
3D Artist,Design/Creative,Australia,Entry,42000,62000,52000
3D Artist,Design/Creative,Australia,Mid,68000,95000,81000
3D Artist,Design/Creative,Australia,Senior,105000,145000,125000
3D Artist,Design/Creative,Brazil,Entry,6000,11500,8700
3D Artist,Design/Creative,Brazil,Mid,14000,26000,20000
3D Artist,Design/Creative,Brazil,Senior,32000,55000,43500
3D Artist,Design/Creative,South Africa,Entry,9000,16000,12500
3D Artist,Design/Creative,South Africa,Mid,20000,35000,27500
3D Artist,Design/Creative,South Africa,Senior,42000,70000,56000
3D Artist,Design/Creative,Nigeria,Entry,3500,7000,5250
3D Artist,Design/Creative,Nigeria,Mid,9000,17000,13000
3D Artist,Design/Creative,Nigeria,Senior,20000,35000,27500
Site Reliability Engineer,Infrastructure,USA,Entry,90000,125000,107000
Site Reliability Engineer,Infrastructure,USA,Mid,130000,170000,150000
Site Reliability Engineer,Infrastructure,USA,Senior,170000,240000,205000
Site Reliability Engineer,Infrastructure,Canada,Entry,75000,100000,87000
Site Reliability Engineer,Infrastructure,Canada,Mid,105000,140000,122000
Site Reliability Engineer,Infrastructure,Canada,Senior,145000,195000,170000
Site Reliability Engineer,Infrastructure,UK,Entry,50000,70000,60000
Site Reliability Engineer,Infrastructure,UK,Mid,75000,110000,92000
Site Reliability Engineer,Infrastructure,UK,Senior,115000,160000,137000
Site Reliability Engineer,Infrastructure,Germany,Entry,60000,80000,70000
Site Reliability Engineer,Infrastructure,Germany,Mid,85000,115000,100000
Site Reliability Engineer,Infrastructure,Germany,Senior,120000,165000,142000
Site Reliability Engineer,Infrastructure,Netherlands,Entry,55000,75000,65000
Site Reliability Engineer,Infrastructure,Netherlands,Mid,80000,110000,95000
Site Reliability Engineer,Infrastructure,Netherlands,Senior,115000,155000,135000
Site Reliability Engineer,Infrastructure,Switzerland,Entry,105000,135000,120000
Site Reliability Engineer,Infrastructure,Switzerland,Mid,140000,180000,160000
Site Reliability Engineer,Infrastructure,Switzerland,Senior,185000,240000,212000
Site Reliability Engineer,Infrastructure,Saudi Arabia,Entry,28000,45000,36000
Site Reliability Engineer,Infrastructure,Saudi Arabia,Mid,50000,85000,67000
Site Reliability Engineer,Infrastructure,Saudi Arabia,Senior,95000,145000,120000
Site Reliability Engineer,Infrastructure,UAE,Entry,35000,52000,43000
Site Reliability Engineer,Infrastructure,UAE,Mid,65000,105000,85000
Site Reliability Engineer,Infrastructure,UAE,Senior,115000,175000,145000
Site Reliability Engineer,Infrastructure,Qatar,Entry,30000,48000,39000
Site Reliability Engineer,Infrastructure,Qatar,Mid,60000,100000,80000
Site Reliability Engineer,Infrastructure,Qatar,Senior,105000,165000,135000
Site Reliability Engineer,Infrastructure,Egypt,Entry,5500,10000,7700
Site Reliability Engineer,Infrastructure,Egypt,Mid,12000,22000,17000
Site Reliability Engineer,Infrastructure,Egypt,Senior,25000,50000,37500
Site Reliability Engineer,Infrastructure,Syria,Entry,3500,6500,5000
Site Reliability Engineer,Infrastructure,Syria,Mid,7500,13500,10500
Site Reliability Engineer,Infrastructure,Syria,Senior,15000,28000,21500
Site Reliability Engineer,Infrastructure,Palestine,Entry,10000,18000,14000
Site Reliability Engineer,Infrastructure,Palestine,Mid,22000,42000,32000
Site Reliability Engineer,Infrastructure,Palestine,Senior,45000,85000,65000
Site Reliability Engineer,Infrastructure,Jordan,Entry,11000,19000,15000
Site Reliability Engineer,Infrastructure,Jordan,Mid,22000,40000,31000
Site Reliability Engineer,Infrastructure,Jordan,Senior,45000,80000,62500
Site Reliability Engineer,Infrastructure,Morocco,Entry,9000,16000,12500
Site Reliability Engineer,Infrastructure,Morocco,Mid,18000,32000,25000
Site Reliability Engineer,Infrastructure,Morocco,Senior,38000,65000,51500
Site Reliability Engineer,Infrastructure,India,Entry,8000,16000,12000
Site Reliability Engineer,Infrastructure,India,Mid,20000,42000,31000
Site Reliability Engineer,Infrastructure,India,Senior,48000,85000,66500
Site Reliability Engineer,Infrastructure,Pakistan,Entry,6000,12000,9000
Site Reliability Engineer,Infrastructure,Pakistan,Mid,14000,28000,21000
Site Reliability Engineer,Infrastructure,Pakistan,Senior,35000,65000,50000
Site Reliability Engineer,Infrastructure,Singapore,Entry,70000,95000,82500
Site Reliability Engineer,Infrastructure,Singapore,Mid,105000,150000,127500
Site Reliability Engineer,Infrastructure,Singapore,Senior,160000,220000,190000
Site Reliability Engineer,Infrastructure,Japan,Entry,60000,85000,72500
Site Reliability Engineer,Infrastructure,Japan,Mid,90000,125000,107500
Site Reliability Engineer,Infrastructure,Japan,Senior,135000,185000,160000
Site Reliability Engineer,Infrastructure,Australia,Entry,75000,105000,90000
Site Reliability Engineer,Infrastructure,Australia,Mid,115000,155000,135000
Site Reliability Engineer,Infrastructure,Australia,Senior,170000,230000,200000
Site Reliability Engineer,Infrastructure,Brazil,Entry,13000,24000,18500
Site Reliability Engineer,Infrastructure,Brazil,Mid,28000,50000,39000
Site Reliability Engineer,Infrastructure,Brazil,Senior,60000,100000,80000
Site Reliability Engineer,Infrastructure,South Africa,Entry,18000,32000,25000
Site Reliability Engineer,Infrastructure,South Africa,Mid,40000,70000,55000
Site Reliability Engineer,Infrastructure,South Africa,Senior,85000,135000,110000
Site Reliability Engineer,Infrastructure,Nigeria,Entry,8000,16000,12000
Site Reliability Engineer,Infrastructure,Nigeria,Mid,20000,38000,29000
Site Reliability Engineer,Infrastructure,Nigeria,Senior,45000,80000,62500
ERP Consultant,Enterprise Systems,USA,Entry,70000,95000,82000
ERP Consultant,Enterprise Systems,USA,Mid,100000,140000,120000
ERP Consultant,Enterprise Systems,USA,Senior,145000,200000,170000
ERP Consultant,Enterprise Systems,Canada,Entry,60000,80000,70000
ERP Consultant,Enterprise Systems,Canada,Mid,85000,115000,100000
ERP Consultant,Enterprise Systems,Canada,Senior,120000,165000,142000
ERP Consultant,Enterprise Systems,UK,Entry,35000,50000,42000
ERP Consultant,Enterprise Systems,UK,Mid,55000,85000,70000
ERP Consultant,Enterprise Systems,UK,Senior,90000,135000,110000
ERP Consultant,Enterprise Systems,Germany,Entry,45000,60000,52000
ERP Consultant,Enterprise Systems,Germany,Mid,65000,95000,80000
ERP Consultant,Enterprise Systems,Germany,Senior,100000,140000,120000
ERP Consultant,Enterprise Systems,Netherlands,Entry,42000,58000,50000
ERP Consultant,Enterprise Systems,Netherlands,Mid,62000,90000,76000
ERP Consultant,Enterprise Systems,Netherlands,Senior,95000,130000,112000
ERP Consultant,Enterprise Systems,Switzerland,Entry,90000,120000,105000
ERP Consultant,Enterprise Systems,Switzerland,Mid,125000,160000,142000
ERP Consultant,Enterprise Systems,Switzerland,Senior,170000,230000,200000
ERP Consultant,Enterprise Systems,Saudi Arabia,Entry,22000,38000,30000
ERP Consultant,Enterprise Systems,Saudi Arabia,Mid,45000,85000,65000
ERP Consultant,Enterprise Systems,Saudi Arabia,Senior,90000,150000,120000
ERP Consultant,Enterprise Systems,UAE,Entry,28000,45000,36000
ERP Consultant,Enterprise Systems,UAE,Mid,55000,95000,75000
ERP Consultant,Enterprise Systems,UAE,Senior,100000,170000,135000
ERP Consultant,Enterprise Systems,Qatar,Entry,25000,42000,33000
ERP Consultant,Enterprise Systems,Qatar,Mid,50000,90000,70000
ERP Consultant,Enterprise Systems,Qatar,Senior,95000,160000,127000
ERP Consultant,Enterprise Systems,Egypt,Entry,4500,9000,6700
ERP Consultant,Enterprise Systems,Egypt,Mid,10000,20000,15000
ERP Consultant,Enterprise Systems,Egypt,Senior,22000,45000,33500
ERP Consultant,Enterprise Systems,Syria,Entry,2500,5000,3700
ERP Consultant,Enterprise Systems,Syria,Mid,6000,11000,8500
ERP Consultant,Enterprise Systems,Syria,Senior,12000,22000,17000
ERP Consultant,Enterprise Systems,Palestine,Entry,8000,15000,11500
ERP Consultant,Enterprise Systems,Palestine,Mid,18000,35000,26500
ERP Consultant,Enterprise Systems,Palestine,Senior,40000,75000,57500
ERP Consultant,Enterprise Systems,Jordan,Entry,9000,16000,12500
ERP Consultant,Enterprise Systems,Jordan,Mid,19000,36000,27500
ERP Consultant,Enterprise Systems,Jordan,Senior,40000,70000,55000
ERP Consultant,Enterprise Systems,Morocco,Entry,7000,13000,10000
ERP Consultant,Enterprise Systems,Morocco,Mid,15000,28000,21500
ERP Consultant,Enterprise Systems,Morocco,Senior,35000,60000,47500
ERP Consultant,Enterprise Systems,India,Entry,6500,13000,9700
ERP Consultant,Enterprise Systems,India,Mid,16000,32000,24000
ERP Consultant,Enterprise Systems,India,Senior,40000,75000,57500
ERP Consultant,Enterprise Systems,Pakistan,Entry,5000,11000,8000
ERP Consultant,Enterprise Systems,Pakistan,Mid,12000,26000,19000
ERP Consultant,Enterprise Systems,Pakistan,Senior,32000,60000,46000
ERP Consultant,Enterprise Systems,Singapore,Entry,55000,80000,67500
ERP Consultant,Enterprise Systems,Singapore,Mid,85000,125000,105000
ERP Consultant,Enterprise Systems,Singapore,Senior,135000,190000,162500
ERP Consultant,Enterprise Systems,Japan,Entry,48000,70000,59000
ERP Consultant,Enterprise Systems,Japan,Mid,75000,110000,92500
ERP Consultant,Enterprise Systems,Japan,Senior,115000,165000,140000
ERP Consultant,Enterprise Systems,Australia,Entry,65000,90000,77500
ERP Consultant,Enterprise Systems,Australia,Mid,100000,145000,122500
ERP Consultant,Enterprise Systems,Australia,Senior,150000,200000,175000
ERP Consultant,Enterprise Systems,Brazil,Entry,12000,22000,17000
ERP Consultant,Enterprise Systems,Brazil,Mid,25000,48000,36500
ERP Consultant,Enterprise Systems,Brazil,Senior,55000,95000,75000
ERP Consultant,Enterprise Systems,South Africa,Entry,18000,32000,25000
ERP Consultant,Enterprise Systems,South Africa,Mid,40000,70000,55000
ERP Consultant,Enterprise Systems,South Africa,Senior,85000,135000,110000
ERP Consultant,Enterprise Systems,Nigeria,Entry,7500,15000,11250
ERP Consultant,Enterprise Systems,Nigeria,Mid,18000,35000,26500
ERP Consultant,Enterprise Systems,Nigeria,Senior,40000,75000,57500
Product Marketing Manager,Marketing/Product,USA,Entry,65000,92000,78500
Product Marketing Manager,Marketing/Product,USA,Mid,100000,145000,122500
Product Marketing Manager,Marketing/Product,USA,Senior,150000,210000,180000
Product Marketing Manager,Marketing/Product,Canada,Entry,55000,75000,65000
Product Marketing Manager,Marketing/Product,Canada,Mid,85000,115000,100000
Product Marketing Manager,Marketing/Product,Canada,Senior,120000,165000,142500
Product Marketing Manager,Marketing/Product,UK,Entry,35000,50000,42500
Product Marketing Manager,Marketing/Product,UK,Mid,55000,85000,70000
Product Marketing Manager,Marketing/Product,UK,Senior,90000,135000,112500
Product Marketing Manager,Marketing/Product,Germany,Entry,45000,60000,52500
Product Marketing Manager,Marketing/Product,Germany,Mid,68000,95000,81500
Product Marketing Manager,Marketing/Product,Germany,Senior,105000,150000,127500
Product Marketing Manager,Marketing/Product,Netherlands,Entry,40000,55000,47500
Product Marketing Manager,Marketing/Product,Netherlands,Mid,62000,88000,75000
Product Marketing Manager,Marketing/Product,Netherlands,Senior,95000,135000,115000
Product Marketing Manager,Marketing/Product,Switzerland,Entry,90000,120000,105000
Product Marketing Manager,Marketing/Product,Switzerland,Mid,130000,165000,147500
Product Marketing Manager,Marketing/Product,Switzerland,Senior,180000,235000,207500
Product Marketing Manager,Marketing/Product,Saudi Arabia,Entry,18000,32000,25000
Product Marketing Manager,Marketing/Product,Saudi Arabia,Mid,38000,70000,54000
Product Marketing Manager,Marketing/Product,Saudi Arabia,Senior,85000,145000,115000
Product Marketing Manager,Marketing/Product,UAE,Entry,24000,38000,31000
Product Marketing Manager,Marketing/Product,UAE,Mid,48000,85000,66500
Product Marketing Manager,Marketing/Product,UAE,Senior,95000,155000,125000
Product Marketing Manager,Marketing/Product,Qatar,Entry,22000,35000,28500
Product Marketing Manager,Marketing/Product,Qatar,Mid,45000,78000,61500
Product Marketing Manager,Marketing/Product,Qatar,Senior,90000,145000,117500
Product Marketing Manager,Marketing/Product,Egypt,Entry,3500,7500,5500
Product Marketing Manager,Marketing/Product,Egypt,Mid,9000,17000,13000
Product Marketing Manager,Marketing/Product,Egypt,Senior,20000,42000,31000
Product Marketing Manager,Marketing/Product,Syria,Entry,2000,4500,3250
Product Marketing Manager,Marketing/Product,Syria,Mid,5000,9500,7250
Product Marketing Manager,Marketing/Product,Syria,Senior,11000,22000,16500
Product Marketing Manager,Marketing/Product,Palestine,Entry,7000,13500,10250
Product Marketing Manager,Marketing/Product,Palestine,Mid,15500,32000,23750
Product Marketing Manager,Marketing/Product,Palestine,Senior,35000,68000,51500
Product Marketing Manager,Marketing/Product,Jordan,Entry,8500,15000,11750
Product Marketing Manager,Marketing/Product,Jordan,Mid,17000,32000,24500
Product Marketing Manager,Marketing/Product,Jordan,Senior,38000,68000,53000
Product Marketing Manager,Marketing/Product,Morocco,Entry,6500,12500,9500
Product Marketing Manager,Marketing/Product,Morocco,Mid,14500,28000,21250
Product Marketing Manager,Marketing/Product,Morocco,Senior,32000,58000,45000
Product Marketing Manager,Marketing/Product,India,Entry,6000,12500,9250
Product Marketing Manager,Marketing/Product,India,Mid,15500,32000,23750
Product Marketing Manager,Marketing/Product,India,Senior,38000,75000,56500
Product Marketing Manager,Marketing/Product,Pakistan,Entry,5000,10500,7750
Product Marketing Manager,Marketing/Product,Pakistan,Mid,12000,26000,19000
Product Marketing Manager,Marketing/Product,Pakistan,Senior,32000,58000,45000
Product Marketing Manager,Marketing/Product,Singapore,Entry,55000,82000,68500
Product Marketing Manager,Marketing/Product,Singapore,Mid,85000,125000,105000
Product Marketing Manager,Marketing/Product,Singapore,Senior,140000,200000,170000
Product Marketing Manager,Marketing/Product,Japan,Entry,45000,65000,55000
Product Marketing Manager,Marketing/Product,Japan,Mid,75000,110000,92500
Product Marketing Manager,Marketing/Product,Japan,Senior,120000,170000,145000
Product Marketing Manager,Marketing/Product,Australia,Entry,62000,88000,75000
Product Marketing Manager,Marketing/Product,Australia,Mid,95000,135000,115000
Product Marketing Manager,Marketing/Product,Australia,Senior,150000,210000,180000
Product Marketing Manager,Marketing/Product,Brazil,Entry,11000,22000,16500
Product Marketing Manager,Marketing/Product,Brazil,Mid,25000,48000,36500
Product Marketing Manager,Marketing/Product,Brazil,Senior,55000,95000,75000
Product Marketing Manager,Marketing/Product,South Africa,Entry,16000,30000,23000
Product Marketing Manager,Marketing/Product,South Africa,Mid,35000,65000,50000
Product Marketing Manager,Marketing/Product,South Africa,Senior,75000,120000,97500
Product Marketing Manager,Marketing/Product,Nigeria,Entry,7000,15000,11000
Product Marketing Manager,Marketing/Product,Nigeria,Mid,18000,35000,26500
Product Marketing Manager,Marketing/Product,Nigeria,Senior,42000,75000,58500
Sales Engineer,Sales/Engineering,USA,Entry,75000,105000,90000
Sales Engineer,Sales/Engineering,USA,Mid,110000,155000,132500
Sales Engineer,Sales/Engineering,USA,Senior,160000,230000,195000
Sales Engineer,Sales/Engineering,Canada,Entry,65000,90000,77500
Sales Engineer,Sales/Engineering,Canada,Mid,95000,130000,112500
Sales Engineer,Sales/Engineering,Canada,Senior,135000,185000,160000
Sales Engineer,Sales/Engineering,UK,Entry,40000,60000,50000
Sales Engineer,Sales/Engineering,UK,Mid,65000,95000,80000
Sales Engineer,Sales/Engineering,UK,Senior,105000,155000,130000
Sales Engineer,Sales/Engineering,Germany,Entry,50000,75000,62500
Sales Engineer,Sales/Engineering,Germany,Mid,80000,115000,97500
Sales Engineer,Sales/Engineering,Germany,Senior,125000,175000,150000
Sales Engineer,Sales/Engineering,Netherlands,Entry,45000,65000,55000
Sales Engineer,Sales/Engineering,Netherlands,Mid,72000,100000,86000
Sales Engineer,Sales/Engineering,Netherlands,Senior,110000,155000,132500
Sales Engineer,Sales/Engineering,Switzerland,Entry,95000,130000,112500
Sales Engineer,Sales/Engineering,Switzerland,Mid,135000,175000,155000
Sales Engineer,Sales/Engineering,Switzerland,Senior,190000,250000,220000
Sales Engineer,Sales/Engineering,Saudi Arabia,Entry,20000,35000,27500
Sales Engineer,Sales/Engineering,Saudi Arabia,Mid,45000,80000,62500
Sales Engineer,Sales/Engineering,Saudi Arabia,Senior,95000,155000,125000
Sales Engineer,Sales/Engineering,UAE,Entry,28000,45000,36500
Sales Engineer,Sales/Engineering,UAE,Mid,55000,95000,75000
Sales Engineer,Sales/Engineering,UAE,Senior,110000,180000,145000
Sales Engineer,Sales/Engineering,Qatar,Entry,25000,42000,33500
Sales Engineer,Sales/Engineering,Qatar,Mid,50000,90000,70000
Sales Engineer,Sales/Engineering,Qatar,Senior,100000,165000,132500
Sales Engineer,Sales/Engineering,Egypt,Entry,4500,9000,6750
Sales Engineer,Sales/Engineering,Egypt,Mid,12000,22000,17000
Sales Engineer,Sales/Engineering,Egypt,Senior,25000,55000,40000
Sales Engineer,Sales/Engineering,Syria,Entry,2500,5500,4000
Sales Engineer,Sales/Engineering,Syria,Mid,6500,12000,9250
Sales Engineer,Sales/Engineering,Syria,Senior,14000,28000,21000
Sales Engineer,Sales/Engineering,Palestine,Entry,8500,16000,12250
Sales Engineer,Sales/Engineering,Palestine,Mid,19000,38000,28500
Sales Engineer,Sales/Engineering,Palestine,Senior,42000,80000,61000
Sales Engineer,Sales/Engineering,Jordan,Entry,9500,17000,13250
Sales Engineer,Sales/Engineering,Jordan,Mid,20000,38000,29000
Sales Engineer,Sales/Engineering,Jordan,Senior,45000,80000,62500
Sales Engineer,Sales/Engineering,Morocco,Entry,8000,15000,11500
Sales Engineer,Sales/Engineering,Morocco,Mid,17000,32000,24500
Sales Engineer,Sales/Engineering,Morocco,Senior,38000,65000,51500
Sales Engineer,Sales/Engineering,India,Entry,7500,15000,11250
Sales Engineer,Sales/Engineering,India,Mid,18000,38000,28000
Sales Engineer,Sales/Engineering,India,Senior,45000,85000,65000
Sales Engineer,Sales/Engineering,Pakistan,Entry,5500,12000,8750
Sales Engineer,Sales/Engineering,Pakistan,Mid,14000,30000,22000
Sales Engineer,Sales/Engineering,Pakistan,Senior,35000,65000,50000
Sales Engineer,Sales/Engineering,Singapore,Entry,65000,95000,80000
Sales Engineer,Sales/Engineering,Singapore,Mid,100000,145000,122500
Sales Engineer,Sales/Engineering,Singapore,Senior,160000,220000,190000
Sales Engineer,Sales/Engineering,Japan,Entry,55000,80000,67500
Sales Engineer,Sales/Engineering,Japan,Mid,85000,125000,105000
Sales Engineer,Sales/Engineering,Japan,Senior,135000,185000,160000
Sales Engineer,Sales/Engineering,Australia,Entry,70000,100000,85000
Sales Engineer,Sales/Engineering,Australia,Mid,110000,155000,132500
Sales Engineer,Sales/Engineering,Australia,Senior,165000,225000,195000
Sales Engineer,Sales/Engineering,Brazil,Entry,12000,24000,18000
Sales Engineer,Sales/Engineering,Brazil,Mid,28000,55000,41500
Sales Engineer,Sales/Engineering,Brazil,Senior,60000,105000,82500
Sales Engineer,Sales/Engineering,South Africa,Entry,18000,35000,26500
Sales Engineer,Sales/Engineering,South Africa,Mid,42000,75000,58500
Sales Engineer,Sales/Engineering,South Africa,Senior,90000,145000,117500
Sales Engineer,Sales/Engineering,Nigeria,Entry,8000,16000,12000
Sales Engineer,Sales/Engineering,Nigeria,Mid,20000,40000,30000
Sales Engineer,Sales/Engineering,Nigeria,Senior,45000,85000,65000
Cloud Engineer,Infrastructure,USA,Entry,80000,110000,95000
Cloud Engineer,Infrastructure,USA,Mid,115000,150000,132500
Cloud Engineer,Infrastructure,USA,Senior,155000,200000,177500
Cloud Engineer,Infrastructure,Canada,Entry,65000,85000,75000
Cloud Engineer,Infrastructure,Canada,Mid,90000,120000,105000
Cloud Engineer,Infrastructure,Canada,Senior,130000,170000,150000
